adsh,cik,countryinc,filed,form,fy,name,period,Assets,EarningsPerShareBasic,Liabilities,NetIncomeLoss,StockholdersEquity,WeightedAverageNumberOfSharesOutstandingBasic,ticker,sector,stock_price,next_period,next_period_price
0001564590-17-021350,1492674,US,2017-11-03,10-Q,2017.0,"T2 BIOSYSTEMS, INC.",2017-09-30,69679000.0,,,-14076000.0,18127000.0,,TTOO,HEALTH CARE,4.2,2017-12-31,4.12
0001564590-17-021364,1362004,US,2017-11-03,10-Q,2017.0,"ICF INTERNATIONAL, INC.",2017-09-30,1087647000.0,0.73,502861000.0,13692000.0,584786000.0,18666000.0,ICFI,CONSUMER SERVICES,53.95,2017-12-31,52.5
0001564590-17-021366,1516479,US,2017-11-03,10-Q,2017.0,"INSYS THERAPEUTICS, INC.",2017-09-30,323086000.0,-2.3,217069000.0,-166320000.0,106017000.0,72285146.0,INSY,HEALTH CARE,8.88,2017-12-31,9.62
0001564590-17-021521,1617406,US,2017-11-03,10-Q,2017.0,PARK HOTELS & RESORTS INC.,2017-09-30,9803000000.0,0.48,3780000000.0,103000000.0,6070000000.0,214000000.0,PK,CONSUMER SERVICES,27.56,2017-12-31,28.75
0001564590-17-021530,944314,US,2017-11-03,10-Q,2017.0,"LIFE STORAGE, INC.",2017-09-30,3884335000.0,0.76,1824588000.0,35496000.0,2042109000.0,46415782.0,LSI,CONSUMER SERVICES,81.81,2017-12-31,89.07
0001564590-17-021536,1115128,US,2017-11-03,10-Q,2017.0,QUOTIENT TECHNOLOGY INC.,2017-09-30,416803000.0,,73462000.0,-10827000.0,343341000.0,,QUOT,CONSUMER SERVICES,15.65,2017-12-31,11.75
0001564590-17-021538,1549922,US,2017-11-03,10-Q,2017.0,"SUMMIT MIDSTREAM PARTNERS, LP",2017-09-30,3072121000.0,,1910813000.0,93546000.0,,,SMLP,PUBLIC UTILITIES,20.0,2017-12-31,20.5
0001564590-17-021618,1492426,US,2017-11-06,10-Q,2017.0,HORIZON PHARMA PLC,2017-09-30,4169454000.0,,,-63971000.0,999823000.0,,HZNP,HEALTH CARE,12.68,2017-12-31,14.6
0001564590-17-021636,1059142,US,2017-11-06,10-Q,2017.0,"AMERICA FIRST MULTIFAMILY INVESTORS, L.P.",2017-09-30,1053195720.0,,674788031.0,3545483.0,,,ATAX,FINANCE,6.05,2017-12-31,6.05
0001564590-17-021682,884219,US,2017-11-06,10-Q,2017.0,VIAD CORP,2017-09-30,952796000.0,2.19,484302000.0,44657000.0,454464000.0,20166000.0,VVI,MISCELLANEOUS,60.9,2017-12-31,55.4
0001564590-17-021789,1526520,US,2017-11-06,10-Q,2017.0,"TRIPADVISOR, INC.",2017-09-30,2348000000.0,0.18,931000000.0,25000000.0,1417000000.0,138779000.0,TRIP,TECHNOLOGY,40.53,2017-12-31,34.46
0001564590-17-021795,1557883,US,2017-11-06,10-Q,2017.0,"DERMIRA, INC.",2017-09-30,674449000.0,,475722000.0,-179174000.0,198727000.0,,DERM,HEALTH CARE,27.0,2017-12-31,27.81
0001564590-17-021802,1630472,US,2017-11-06,10-Q,2017.0,"TPG RE FINANCE TRUST, INC.",2017-09-30,3042682000.0,0.35,1834884000.0,20791000.0,1207798000.0,58685979.0,TRTX,CONSUMER SERVICES,19.77,2017-12-31,19.05
0001564590-17-021803,1604028,US,2017-11-06,10-Q,2017.0,"ADVANCED DRAINAGE SYSTEMS, INC.",2017-09-30,1110109000.0,0.29,711351000.0,17863000.0,271966000.0,55269000.0,WMS,CAPITAL GOODS,20.25,2017-12-31,23.85
0001564590-17-021814,1392380,US,2017-11-06,10-Q,2017.0,"GEVO, INC.",2017-09-30,93886000.0,,27486000.0,-4153000.0,66400000.0,,GEVO,BASIC INDUSTRIES,12.4,2017-12-31,11.8
0001564590-17-021844,1512762,US,2017-11-06,10-Q,2017.0,"COHERUS BIOSCIENCES, INC.",2017-09-30,189758000.0,-1.09,134851000.0,-58989000.0,56195000.0,54070872.0,CHRS,HEALTH CARE,13.35,2017-12-31,8.8
0001564590-17-021865,1136869,US,2017-11-06,10-Q,2017.0,"ZIMMER BIOMET HOLDINGS, INC.",2017-09-30,26417500000.0,0.49,15967300000.0,98800000.0,10449800000.0,202300000.0,ZBH,HEALTH CARE,117.09,2017-12-31,120.67
0001564590-17-021929,1142417,US,2017-11-07,10-Q,2017.0,"NEXSTAR MEDIA GROUP, INC.",2017-09-30,7504578000.0,1.01,6306115000.0,46475000.0,1188973000.0,46107000.0,NXST,CONSUMER SERVICES,62.3,2017-12-31,78.2
0001564590-17-021986,1377630,US,2017-11-07,10-Q,2017.0,"NATIONAL CINEMEDIA, INC.",2017-09-30,1153400000.0,0.15,1215300000.0,9400000.0,-361300000.0,63993273.0,NCMI,CONSUMER SERVICES,6.98,2017-12-31,6.86
0001564590-17-021994,105319,US,2017-11-07,10-Q,2017.0,WEIGHT WATCHERS INTERNATIONAL INC,2017-09-30,1315492000.0,0.69,2396208000.0,44719000.0,-1085352000.0,64463000.0,WTW,CONSUMER SERVICES,43.55,2017-12-31,44.28
0001564590-17-022078,1665918,US,2017-11-07,10-Q,2017.0,US FOODS HOLDING CORP.,2017-09-30,9358234000.0,0.43,6613050000.0,95551000.0,2745184000.0,223807520.0,USFD,CONSUMER NON-DURABLES,26.7,2017-12-31,31.93
0001564590-17-022108,1636286,US,2017-11-07,10-Q,2017.0,PEOPLE'S UTAH BANCORP,2017-09-30,1790136000.0,0.35,1544711000.0,6238000.0,245425000.0,17976066.0,PUB,FINANCE,32.45,2017-12-31,30.3
0001564590-17-022182,1590895,US,2017-11-07,10-Q,2017.0,"ELDORADO RESORTS, INC.",2017-09-30,3585257000.0,0.38,2731322000.0,29554000.0,853935000.0,76902070.0,ERI,CONSUMER SERVICES,25.65,2017-12-31,33.15
0001564590-17-022209,1023313,US,2017-11-07,10-Q,2017.0,"FORRESTER RESEARCH, INC.",2017-09-30,314388000.0,0.22,179168000.0,3953000.0,135220000.0,17747000.0,FORR,CONSUMER SERVICES,41.85,2017-12-31,44.2
0001564590-17-022212,1622194,US,2017-11-07,10-Q,2017.0,"EASTERLY GOVERNMENT PROPERTIES, INC.",2017-09-30,1368035000.0,0.02,598904000.0,782000.0,654165000.0,39962471.0,DEA,CONSUMER SERVICES,20.67,2017-12-31,21.34
0001564590-17-022217,1326110,US,2017-11-07,10-Q,2017.0,"NANTKWEST, INC.",2017-09-30,277737000.0,,40033000.0,-23969000.0,237704000.0,,NK,HEALTH CARE,5.48,2017-12-31,4.49
0001564590-17-022224,1175609,US,2017-11-07,10-Q,2017.0,"CAVIUM, INC.",2017-09-30,1563680000.0,-0.09,810734000.0,-6214000.0,752946000.0,68675000.0,CAVM,TECHNOLOGY,65.94,2017-12-31,83.83
0001564590-17-022228,1636282,US,2017-11-07,10-Q,2017.0,"AEGLEA BIOTHERAPEUTICS, INC.",2017-09-30,60502000.0,,4994000.0,-7874000.0,55508000.0,,AGLE,HEALTH CARE,4.93,2017-12-31,5.41
0001564590-17-022239,1318568,US,2017-11-07,10-Q,2017.0,EVERI HOLDINGS INC.,2017-09-30,1425605000.0,-0.06,1549409000.0,-4289000.0,-123804000.0,66897000.0,EVRI,FINANCE,7.59,2017-12-31,7.54
0001564590-17-022257,1616314,US,2017-11-07,10-Q,2017.0,"MEDEQUITIES REALTY TRUST, INC.",2017-09-30,570833000.0,,215198000.0,,352791000.0,31467000.0,MRT,CONSUMER SERVICES,11.75,2017-12-31,11.22
0001564590-17-022269,1422143,US,2017-11-07,10-Q,2017.0,"KURA ONCOLOGY, INC.",2017-09-30,103115000.0,,13916000.0,-9333000.0,89199000.0,,KURA,HEALTH CARE,14.95,2017-12-31,15.3
0001564590-17-022280,1082506,US,2017-11-07,10-Q,2018.0,"GREAT ELM CAPITAL GROUP, INC.",2017-09-30,75469000.0,,10673000.0,-3030000.0,65160000.0,,GEC,TECHNOLOGY,3.55,2017-12-31,4.05
0001564590-17-022282,1626115,US,2017-11-07,10-Q,2017.0,PJT PARTNERS INC.,2017-09-30,562019000.0,,124894000.0,3343000.0,-137147000.0,,PJT,FINANCE,38.31,2017-12-31,45.6
0001564590-17-022312,1016169,US,2017-11-07,10-Q,2017.0,"ANTARES PHARMA, INC.",2017-09-30,78470167.0,,42473548.0,-5452521.0,35996619.0,,ATRS,HEALTH CARE,3.24,2017-12-31,1.99
0001564590-17-022336,1611647,US,2017-11-07,10-Q,2017.0,"FRESHPET, INC.",2017-09-30,132127085.0,-0.01,20628850.0,-245548.0,111498235.0,34666180.0,FRPT,CONSUMER NON-DURABLES,15.65,2017-12-31,18.95
0001564590-17-022338,1551693,US,2017-11-07,10-Q,2017.0,"SIENTRA, INC.",2017-09-30,106644000.0,,63037000.0,-14381000.0,43607000.0,,SIEN,HEALTH CARE,15.4,2017-12-31,14.06
0001564590-17-022344,1437352,US,2017-11-07,10-Q,2017.0,"EVERBRIDGE, INC.",2017-09-30,130119000.0,-0.15,82945000.0,-4231000.0,47174000.0,28100172.0,EVBG,TECHNOLOGY,26.42,2017-12-31,29.72
0001564590-17-022346,1394319,US,2017-11-07,10-Q,2017.0,"TRACON PHARMACEUTICALS, INC.",2017-09-30,37376000.0,,,1170000.0,21816000.0,16828801.0,TCON,HEALTH CARE,3.15,2017-12-31,3.35
0001564590-17-022361,1564902,US,2017-11-08,10-Q,2017.0,"SEAWORLD ENTERTAINMENT, INC.",2017-09-30,2122079000.0,0.64,1822573000.0,55034000.0,299506000.0,86012000.0,SEAS,CONSUMER SERVICES,12.99,2017-12-31,13.57
0001564590-17-022400,1178711,US,2017-11-08,10-Q,2017.0,"PARATEK PHARMACEUTICALS, INC.",2017-09-30,169734000.0,,69862000.0,-21324000.0,99872000.0,,PRTK,HEALTH CARE,25.1,2017-12-31,17.9
0001564590-17-022445,906709,US,2017-11-08,10-Q,2017.0,NEKTAR THERAPEUTICS,2017-09-30,582055000.0,0.39,497893000.0,60871000.0,84162000.0,156411000.0,NKTR,HEALTH CARE,24.0,2017-12-31,59.72
0001564590-17-022456,1130144,US,2017-11-08,10-Q,2017.0,SIERRA BANCORP,2017-09-30,2077993000.0,0.41,1858910000.0,5742000.0,219083000.0,13839111.0,BSRR,FINANCE,27.15,2017-12-31,26.56
0001564590-17-022497,1560241,US,2017-11-08,10-Q,2017.0,"G1 THERAPEUTICS, INC.",2017-09-30,119551000.0,,,-15601000.0,109130000.0,,GTHX,HEALTH CARE,24.89,2017-12-31,19.84
0001564590-17-022541,1413837,US,2017-11-08,10-Q,2017.0,FIRST FOUNDATION INC.,2017-09-30,4051061000.0,0.28,3710608000.0,9580000.0,340453000.0,34565949.0,FFWM,FINANCE,17.89,2017-12-31,18.54
0001564590-17-022569,1609809,US,2017-11-08,10-Q,2017.0,"SERES THERAPEUTICS, INC.",2017-09-30,211882000.0,,126370000.0,-6935000.0,85512000.0,,MCRB,HEALTH CARE,16.04,2017-12-31,10.14
0001564590-17-022633,1470205,US,2017-11-08,10-Q,2017.0,"COUNTY BANCORP, INC.",2017-09-30,1359325000.0,0.53,1219596000.0,3604000.0,139729000.0,6644300.0,ICBK,FINANCE,30.05,2017-12-31,29.76
0001564590-17-022634,1275014,US,2017-11-08,10-Q,2017.0,"ULTRA CLEAN HOLDINGS, INC.",2017-09-30,500753000.0,0.59,224073000.0,19716000.0,276680000.0,33540000.0,UCTT,TECHNOLOGY,30.62,2017-12-31,23.09
0001564590-17-022660,1475922,US,2017-11-08,10-Q,2017.0,"PRIMERICA, INC.",2017-09-30,12206839000.0,1.46,10926309000.0,66635000.0,1280530000.0,45318000.0,PRI,FINANCE,81.55,2017-12-31,101.55
0001564590-17-022699,1464423,US,2017-11-08,10-Q,2017.0,PENNYMAC MORTGAGE INVESTMENT TRUST,2017-09-30,5785043000.0,0.2,4174478000.0,19395000.0,1610565000.0,66636000.0,PMT,CONSUMER SERVICES,17.39,2017-12-31,16.07
0001564590-17-022715,944745,US,2017-11-08,10-Q,2017.0,"CIVISTA BANCSHARES, INC.",2017-09-30,1496088000.0,0.33,1314107000.0,3660000.0,181981000.0,10170734.0,CIVB,FINANCE,22.34,2017-12-31,22.0
0001564590-17-022716,1094831,US,2017-11-08,10-Q,2017.0,"BGC PARTNERS, INC.",2017-09-30,7253369000.0,0.28,6320489000.0,81529000.0,684386000.0,288308000.0,BGCP,FINANCE,14.47,2017-12-31,15.11
0001564590-17-022727,1517022,US,2017-11-08,10-Q,2017.0,"AKEBIA THERAPEUTICS, INC.",2017-09-30,338589000.0,,238714000.0,-23134000.0,99875000.0,,AKBA,HEALTH CARE,19.67,2017-12-31,14.87
0001564590-17-022745,1493566,US,2017-11-08,10-Q,2017.0,"OTONOMY, INC.",2017-09-30,146003000.0,,13565000.0,-20998000.0,132438000.0,,OTIC,HEALTH CARE,3.25,2017-12-31,5.55
0001564590-17-022750,1698990,US,2017-11-08,10-Q,2017.0,TPG PACE ENERGY HOLDINGS CORP.,2017-09-30,652747926.0,,23979470.0,669213.0,5000006.0,,TPGE,FINANCE,9.772,2017-12-31,9.74
0001564590-17-022767,1501756,US,2017-11-08,10-Q,2017.0,"ADVERUM BIOTECHNOLOGIES, INC.",2017-09-30,198210000.0,,17218000.0,-13829000.0,180992000.0,,ADVM,HEALTH CARE,3.65,2017-12-31,3.5
0001564590-17-022781,798783,US,2017-11-08,10-Q,2017.0,UNIVERSAL HEALTH REALTY INCOME TRUST,2017-09-30,498978000.0,0.29,285671000.0,3960000.0,213307000.0,13621000.0,UHT,CONSUMER SERVICES,75.49,2017-12-31,75.11
0001564590-17-022783,1637207,US,2017-11-08,10-Q,2017.0,"PLANET FITNESS, INC.",2017-09-30,1366020000.0,,,15345000.0,-116823000.0,,PLNT,CONSUMER SERVICES,26.98,2017-12-31,34.63
0001564590-17-022792,1594109,US,2017-11-08,10-Q,2017.0,GRUBHUB INC.,2017-09-30,1296244000.0,0.15,,12988000.0,1052955000.0,86449000.0,GRUB,MISCELLANEOUS,52.66,2017-12-31,71.8
0001564590-17-022799,1404281,US,2017-11-08,10-Q,2017.0,"NOVUS THERAPEUTICS, INC.",2017-09-30,23019000.0,,2400000.0,-2970000.0,20619000.0,,NVUS,HEALTH CARE,5.21,2017-12-31,4.06
0001564590-17-022817,1683606,US,2017-11-08,10-Q,2017.0,CARS.COM INC.,2017-09-30,2527924000.0,0.29,1021452000.0,20988000.0,1506472000.0,71699000.0,CARS,TECHNOLOGY,26.61,2017-12-31,28.84
0001564590-17-022829,1607678,US,2017-11-08,10-Q,2017.0,"VIKING THERAPEUTICS, INC.",2017-09-30,11839444.0,,9613483.0,-6099658.0,2225961.0,,VKTX,HEALTH CARE,1.91,2017-12-31,4.06
0001564590-17-022832,1666134,US,2017-11-08,10-Q,2017.0,"BLACKLINE, INC.",2017-09-30,422123000.0,,126334000.0,-13092000.0,295789000.0,,BL,TECHNOLOGY,34.12,2017-12-31,32.8
0001564590-17-022837,1301236,US,2017-11-08,10-Q,2017.0,SOTHERLY HOTELS INC.,2017-09-30,416445537.0,-0.11,343939118.0,,70669669.0,13822543.0,SOHO,CONSUMER SERVICES,5.89,2017-12-31,6.45
0001564590-17-022843,1070985,US,2017-11-08,10-Q,2017.0,"CORECIVIC, INC.",2017-09-30,3242766000.0,0.35,1784085000.0,41178000.0,1458681000.0,118182000.0,CXW,CONSUMER SERVICES,26.77,2017-12-31,22.5
0001564590-17-022976,1071255,US,2017-11-09,10-Q,2017.0,"GOLDEN ENTERTAINMENT, INC.",2017-09-30,435641000.0,0.38,205085000.0,8555000.0,230556000.0,22266000.0,GDEN,CONSUMER SERVICES,24.38,2017-12-31,32.65
0001564590-17-022977,1529628,US,2017-11-09,10-Q,2017.0,"SMART SAND, INC.",2017-09-30,223197000.0,0.17,44668000.0,7047000.0,178529000.0,40384000.0,SND,BASIC INDUSTRIES,6.78,2017-12-31,8.66
0001564590-17-022985,1546381,US,2017-11-09,10-Q,2017.0,"RLJ ENTERTAINMENT, INC.",2017-09-30,144404000.0,,134565000.0,-2716000.0,9839000.0,,RLJE,CONSUMER SERVICES,3.55,2017-12-31,3.68
0001564590-17-023001,1124804,US,2017-11-09,10-Q,2017.0,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",2017-09-30,3883388000.0,-0.16,2316313000.0,,1105394000.0,180634000.0,MDRX,TECHNOLOGY,14.23,2017-12-31,14.55
0001564590-17-023002,1300699,US,2017-11-09,10-Q,2017.0,"ATHENEX, INC.",2017-09-30,148758000.0,,33858000.0,-23274000.0,114103000.0,,ATNX,HEALTH CARE,17.51,2017-12-31,15.9
0001564590-17-023005,1604464,US,2017-11-09,10-Q,2017.0,"ATARA BIOTHERAPEUTICS, INC.",2017-09-30,229693000.0,,23737000.0,-31096000.0,205956000.0,,ATRA,HEALTH CARE,16.55,2017-12-31,18.1
0001564590-17-023022,1617227,US,2017-11-09,10-Q,2017.0,"J. ALEXANDER'S HOLDINGS, INC.",2017-09-30,163475000.0,-0.06,54497000.0,-876000.0,103134000.0,14695000.0,JAX,CONSUMER SERVICES,11.6,2017-12-31,9.7
0001564590-17-023064,789570,US,2017-11-09,10-Q,2017.0,MGM RESORTS INTERNATIONAL,2017-09-30,29101890000.0,0.26,18717813000.0,149115000.0,6308543000.0,573527000.0,MGM,CONSUMER SERVICES,32.59,2017-12-31,33.39
0001564590-17-023120,1315257,US,2017-11-09,10-Q,2017.0,KOPPERS HOLDINGS INC.,2017-09-30,1180900000.0,0.96,1067800000.0,19800000.0,108300000.0,20746000.0,KOP,BASIC INDUSTRIES,46.15,2017-12-31,50.9
0001564590-17-023142,1316835,US,2017-11-09,10-Q,2017.0,"BUILDERS FIRSTSOURCE, INC.",2017-09-30,3093045000.0,0.35,2681040000.0,39750000.0,412005000.0,112688000.0,BLDR,CONSUMER SERVICES,17.99,2017-12-31,21.79
0001564590-17-023191,1610853,US,2017-11-09,10-Q,2017.0,"HELIUS MEDICAL TECHNOLOGIES, INC.",2017-09-30,3754000.0,,13903000.0,-12938000.0,-10149000.0,96125284.0,HSDT,HEALTH CARE,14.38,2017-12-31,12.32
0001564590-17-023227,1540729,US,2017-11-09,10-Q,2017.0,FORESIGHT ENERGY LP,2017-09-30,2706969000.0,-0.1,1961018000.0,-13581000.0,,142465000.0,FELP,ENERGY,4.23,2017-12-31,4.37
0001564590-17-023229,1600033,US,2017-11-09,10-Q,2017.0,"E.L.F. BEAUTY, INC.",2017-09-30,407020000.0,0.13,239060000.0,5865000.0,167960000.0,45813801.0,ELF,CONSUMER NON-DURABLES,22.55,2017-12-31,22.31
0001564590-17-023230,1497253,US,2017-11-09,10-Q,2017.0,"ORGANOVO HOLDINGS, INC.",2017-09-30,56911000.0,,4853000.0,-9461000.0,52058000.0,,ONVO,HEALTH CARE,2.22,2017-12-31,1.34
0001564590-17-023257,1619739,US,2017-11-09,10-Q,2017.0,HESS MIDSTREAM PARTNERS LP,2017-09-30,2618300000.0,,56700000.0,15000000.0,,,HESM,ENERGY,21.97,2017-12-31,19.81
0001564590-17-023267,1539029,US,2017-11-09,10-Q,2017.0,"CLEARSIDE BIOMEDICAL, INC.",2017-09-30,54875000.0,,17980000.0,-18336000.0,36895000.0,,CLSD,HEALTH CARE,8.74,2017-12-31,7.0
0001564590-17-023274,1636651,US,2017-11-09,10-Q,2017.0,OVID THERAPEUTICS INC.,2017-09-30,97567059.0,,,-9358606.0,92959056.0,,OVID,HEALTH CARE,8.57,2017-12-31,9.87
0001564590-17-023277,1467154,US,2017-11-09,10-Q,2017.0,"NOVAN, INC.",2017-09-30,29098000.0,,23897000.0,-7444000.0,5201000.0,,NOVN,HEALTH CARE,5.61,2017-12-31,4.22
0001564590-17-023278,907654,US,2017-11-09,10-Q,2017.0,"ARCA BIOPHARMA, INC.",2017-09-30,16921000.0,,2569000.0,-4433000.0,14352000.0,,ABIO,HEALTH CARE,1.15,2017-12-31,1.35
0001564590-17-023279,1308208,US,2017-11-09,10-Q,2017.0,"UNIVERSAL LOGISTICS HOLDINGS, INC.",2017-09-30,603855000.0,-0.12,,-3305000.0,146308000.0,28441000.0,ULH,TRANSPORTATION,20.45,2017-12-31,23.75
0001564590-17-023285,949858,US,2017-11-09,10-Q,2017.0,"ACHIEVE LIFE SCIENCES, INC.",2017-09-30,13029000.0,,2347000.0,-6472000.0,10682000.0,,ACHV,HEALTH CARE,20.3,2017-12-31,13.4
0001564590-17-023311,1588972,US,2017-11-09,10-Q,2017.0,"RECRO PHARMA, INC.",2017-09-30,169010000.0,,119360000.0,-9055000.0,49650000.0,,REPH,HEALTH CARE,8.98,2017-12-31,9.25
0001564590-17-023329,1469443,US,2017-11-09,10-Q,2017.0,"ARCADIA BIOSCIENCES, INC.",2017-09-30,18978000.0,,8311000.0,-4525000.0,10667000.0,,RKDA,BASIC INDUSTRIES,8.44,2017-12-31,5.5
0001564590-17-023330,1350653,US,2017-11-09,10-Q,2017.0,"ALPHATEC HOLDINGS, INC.",2017-09-30,79773000.0,,,-3137000.0,-33515000.0,13938000.0,ATEC,HEALTH CARE,2.26,2017-12-31,2.66
0001564590-17-023333,1217234,US,2017-11-09,10-Q,2017.0,"CAREDX, INC.",2017-09-30,75093000.0,-0.63,75268000.0,-14268000.0,-311000.0,22526615.0,CDNA,HEALTH CARE,3.7,2017-12-31,7.34
0001564590-17-023336,933136,US,2017-11-09,10-Q,2017.0,WMIH CORP.,2017-09-30,732738000.0,0.06,14598000.0,38411000.0,215927000.0,202660492.0,WMIH,FINANCE,0.95,2017-12-31,0.85
0001564590-17-023382,1671584,US,2017-11-13,10-Q,2017.0,APTEVO THERAPEUTICS INC.,2017-09-30,131022000.0,1.77,40712000.0,37867000.0,90310000.0,21385381.0,APVO,HEALTH CARE,2.29,2017-12-31,4.24
0001564590-17-023397,1036044,US,2017-11-13,10-Q,2017.0,"IDENTIV, INC.",2017-09-30,49838000.0,,34082000.0,-1032000.0,15913000.0,,INVE,TECHNOLOGY,4.64,2017-12-31,3.34
0001564590-17-023408,1401914,US,2017-11-13,10-Q,2017.0,"DARE BIOSCIENCE, INC.",2017-09-30,23266659.0,,839531.0,-1629683.0,22427128.0,4986226.0,DARE,HEALTH CARE,3.12,2017-12-31,2.164
0001564590-17-023450,1499422,US,2017-11-13,10-Q,2017.0,RBB BANCORP,2017-09-30,1642714000.0,0.45,1382383000.0,6611000.0,260331000.0,14767457.0,RBB,FINANCE,22.89,2017-12-31,27.37
0001564590-17-023525,1597313,US,2017-11-13,10-Q,2017.0,"VIEWRAY, INC.",2017-09-30,88133000.0,,114708000.0,-11216000.0,-26575000.0,,VRAY,HEALTH CARE,5.76,2017-12-31,9.26
0001564590-17-023535,1661920,US,2017-11-13,10-Q,2017.0,LONESTAR RESOURCES US INC.,2017-09-30,595246000.0,-0.39,368107000.0,-6761000.0,152427000.0,21822015.0,LONE,ENERGY,3.51,2017-12-31,3.97
0001564590-17-023557,1674930,US,2017-11-13,10-Q,2017.0,"FULGENT GENETICS, INC.",2017-09-30,58670000.0,,3399000.0,-1093000.0,55271000.0,17752000.0,FLGT,HEALTH CARE,4.79,2017-12-31,4.38
0001564590-17-023636,1626199,US,2017-11-14,10-Q,2017.0,"ALPINE IMMUNE SCIENCES, INC.",2017-09-30,90786000.0,0.2,7814000.0,2122000.0,82972000.0,10577772.0,ALPN,HEALTH CARE,11.6,2017-12-31,11.2
0001564590-17-023752,1614184,US,2017-11-14,10-Q,2017.0,CADENCE BANCORPORATION,2017-09-30,10502261000.0,0.39,9161413000.0,32577000.0,1340848000.0,83625000.0,CADE,FINANCE,22.92,2017-12-31,27.12
0001564590-17-023754,1640384,US,2017-11-14,10-Q,2017.0,"LM FUNDING AMERICA, INC.",2017-09-30,4133951.0,-1.43,5843975.0,,-1710024.0,3300000.0,LMFA,FINANCE,1.75,2017-12-31,1.58
0001564590-17-023765,1322505,US,2017-11-14,10-Q,2017.0,"ALBIREO PHARMA, INC.",2017-09-30,77093000.0,-0.73,7973000.0,-6511000.0,69120000.0,8878430.0,ALBO,HEALTH CARE,20.95,2017-12-31,25.6
0001564590-17-023798,1388658,US,2017-11-14,10-Q,2017.0,"IRHYTHM TECHNOLOGIES, INC.",2017-09-30,133655000.0,,48266000.0,-6524000.0,85389000.0,,IRTC,HEALTH CARE,51.88,2017-12-31,56.05
0001564590-17-023801,1628738,US,2017-11-14,10-Q,2017.0,"AUDENTES THERAPEUTICS, INC.",2017-09-30,200247000.0,,24925000.0,-25009000.0,175322000.0,,BOLD,HEALTH CARE,28.01,2017-12-31,31.25
0001564590-17-023807,1183765,US,2017-11-14,10-Q,2017.0,"MOLECULAR TEMPLATES, INC.",2017-09-30,102537000.0,,14638000.0,-10967000.0,87899000.0,,MTEM,HEALTH CARE,6.97,2017-12-31,10.02
0001564590-17-023809,1408278,US,2017-11-14,10-Q,2017.0,"SYNACOR, INC.",2017-09-30,100705000.0,0.01,46791000.0,261000.0,53914000.0,38471377.0,SYNC,TECHNOLOGY,2.7,2017-12-31,2.3
0001564590-17-023813,1499717,US,2017-11-14,10-Q,2017.0,"STAFFING 360 SOLUTIONS, INC.",2017-09-30,94125000.0,-0.33,90030000.0,-5362000.0,4095000.0,,STAF,TECHNOLOGY,4.45,2017-12-31,3.15
0001564590-17-023822,1527709,US,2017-11-14,10-Q,2017.0,"MID-CON ENERGY PARTNERS, LP",2017-09-30,251790000.0,,,-7921000.0,,,MCEP,ENERGY,1.15,2017-12-31,1.18
0001564590-17-023828,1703497,US,2017-11-14,10-Q,2017.0,"YOGAWORKS, INC.",2017-09-30,79952895.0,,13671454.0,-4590824.0,66281441.0,12574523.0,YOGA,CONSUMER SERVICES,2.77,2017-12-31,2.83
0001564590-17-023831,1445283,US,2017-11-14,10-Q,2017.0,"PROTEOSTASIS THERAPEUTICS, INC.",2017-09-30,60716000.0,,22397000.0,-13954000.0,38319000.0,25093344.0,PTI,HEALTH CARE,2.1,2017-12-31,5.83
0001564590-17-023880,1118417,US,2017-11-15,10-K,2017.0,"MODEL N, INC.",2017-09-30,171936000.0,,130675000.0,,41261000.0,,MODN,TECHNOLOGY,14.95,2017-12-31,15.75
0001564590-17-024834,879407,US,2017-12-12,10-K,2017.0,"ARROWHEAD PHARMACEUTICALS, INC.",2017-09-30,104022280.0,,,-10731889.0,81422350.0,,ARWR,HEALTH CARE,4.33,2017-12-31,3.68
0001564590-17-024937,1382230,US,2017-12-14,10-K,2017.0,"ESSA BANCORP, INC.",2017-09-30,1785218000.0,0.19,1602491000.0,2009000.0,182727000.0,10704554.0,ESSA,FINANCE,15.7,2017-12-31,15.67
0001564590-17-025280,857737,US,2017-12-22,10-Q,2017.0,"ICONIX BRAND GROUP, INC.",2017-09-30,1086090000.0,-9.67,1133022000.0,-552701000.0,-102608000.0,57189000.0,ICON,CONSUMER NON-DURABLES,5.69,2017-12-31,1.29
0001564590-17-025311,1691507,US,2017-12-26,10-K,2017.0,"COMMUNITY FIRST BANCSHARES, INC.",2017-09-30,277815000.0,,201019000.0,,76796000.0,,CFBI,FINANCE,13.485,2017-12-31,11.6
0001566469-17-000038,1566469,US,2017-11-14,10-Q,2017.0,"NANTHEALTH, INC.",2017-09-30,467127000.0,,258382000.0,-42398000.0,208745000.0,,NH,TECHNOLOGY,4.12,2017-12-31,3.05
0001567619-17-002238,1039101,US,2017-10-26,10-Q,2017.0,"L3 TECHNOLOGIES, INC.",2017-09-30,12468000000.0,0.28,7399000000.0,22000000.0,4999000000.0,78200000.0,LLL,TECHNOLOGY,188.43,2017-12-31,197.85
0001567683-17-000033,1567683,US,2017-11-02,10-Q,2017.0,"NRG YIELD, INC.",2017-09-30,8442000000.0,,6143000000.0,,,,NYLD,PUBLIC UTILITIES,19.3,2017-12-31,18.9
