adsh,cik,name,ticker,sector,period,stock_price,next_period,next_period_price,beta,assets,earnings_per_share_basic,liabilities,net_income_loss,stockholders_equity,weighted_shares_outstanding_basic
0001628280-18-002676,1375796,"TELARIA, INC.",TLRA,TECHNOLOGY,2017-12-31,4.03,2018-03-31,3.76,0.9837522544653048,150428000.0,,67289000.0,-907000.0,83139000.0,
0001628280-18-002874,1505512,REGULUS THERAPEUTICS INC.,RGLS,HEALTH CARE,2017-12-31,1.04,2018-03-31,0.72,0.42330551955388585,77809000.0,,42593000.0,-14448000.0,35216000.0,
0001628280-18-002906,1614806,GREAT AJAX CORP.,AJX,CONSUMER SERVICES,2017-12-31,13.82,2018-03-31,13.55,0.6024241133620915,1395738000.0,0.34,1078300000.0,,290356000.0,
0001628280-18-002933,1708055,RIBBON COMMUNICATIONS INC.,RBBN,TECHNOLOGY,2017-12-31,7.73,2018-03-31,5.1,0.8410248382733259,910883000.0,-0.18,295462000.0,,615421000.0,86567000.0
0001628280-18-002942,1576263,"MIRATI THERAPEUTICS, INC.",MRTX,HEALTH CARE,2017-12-31,18.25,2018-03-31,30.7,5.147648929486291,157246000.0,-0.67,13958000.0,-17895000.0,143288000.0,
0001628280-18-002967,1505155,"UPLAND SOFTWARE, INC.",UPLD,TECHNOLOGY,2017-12-31,21.66,2018-03-31,28.79,1.4720780809969551,281259000.0,,189844000.0,-3794000.0,91415000.0,
0001628280-18-003045,1463258,"RENEWABLE ENERGY GROUP, INC.",REGI,BASIC INDUSTRIES,2017-12-31,11.8,2018-03-31,12.8,2.506050763044315,1005596000.0,-0.44,438014000.0,-16983000.0,567582000.0,
0001628280-18-003101,1290900,"COMMERCIAL VEHICLE GROUP, INC.",CVGI,CAPITAL GOODS,2017-12-31,10.69,2018-03-31,7.75,1.711140950463374,384388000.0,,309646000.0,,74742000.0,
0001628280-18-003129,1499832,"TOWNSQUARE MEDIA, INC.",TSQ,CONSUMER SERVICES,2017-12-31,7.68,2018-03-31,7.93,0.8740158865077929,1056358000.0,-1.47,675278000.0,,,
0001628280-18-003196,1378950,"U.S. AUTO PARTS NETWORK, INC.",PRTS,CONSUMER SERVICES,2017-12-31,2.52,2018-03-31,2.05,1.2719279834917112,100698000.0,,60337000.0,-4079000.0,40361000.0,35070000.0
0001628280-18-003203,1296205,ZAGG INC,ZAGG,CONSUMER SERVICES,2017-12-31,18.45,2018-03-31,12.2,3.080769409429632,320591000.0,0.29,184592000.0,8059000.0,135999000.0,27969000.0
0001628280-18-003234,1606363,"GREEN BANCORP, INC.",GNBC,FINANCE,2017-12-31,20.3,2018-03-31,22.25,1.9889931486721235,4261916000.0,,3798121000.0,,463795000.0,
0001628280-18-003357,352998,"TELIGENT, INC.",TLGT,HEALTH CARE,2017-12-31,3.63,2018-03-31,3.36,1.7953006479921572,189986000.0,-0.11,145233000.0,-6121000.0,44753000.0,
0001628280-18-003541,1014739,"BIOSCRIP, INC.",BIOS,HEALTH CARE,2017-12-31,2.91,2018-03-31,2.46,3.158026576618698,603092000.0,,605765000.0,-1962000.0,-84752000.0,
0001631596-18-000003,1631596,KKR REAL ESTATE FINANCE TRUST INC.,KREF,CONSUMER SERVICES,2017-12-31,20.01,2018-03-31,20.06,0.5159455996695775,7394893000.0,,6331709000.0,17097000.0,1059145000.0,53685440.0
0001631825-18-000009,1631825,"PRESIDIO, INC.",PSDO,TECHNOLOGY,2017-12-31,19.17,2018-03-31,15.64,1.5361635419129749,2621800000.0,1.08,1893000000.0,99200000.0,728800000.0,91712178.0
0001632790-18-000022,1632790,"ENERGIZER HOLDINGS, INC.",ENR,MISCELLANEOUS,2017-12-31,47.98,2018-03-31,59.58,0.6323293264296909,1764100000.0,1.0,1730400000.0,60400000.0,33700000.0,60200000.0
0001632933-18-000008,1632933,"EQT GP HOLDINGS, LP",EQGP,PUBLIC UTILITIES,2017-12-31,26.9,2018-03-31,23.08,0.6708045466160997,3549625000.0,,1401404000.0,145971000.0,,
0001633651-18-000018,1633651,"TALLGRASS ENERGY GP, LP",TEGP,PUBLIC UTILITIES,2017-12-31,25.74,2018-03-31,19.02,0.6057070929372501,4292013000.0,-2.85,,-165377000.0,,
0001633917-18-000029,1633917,"PAYPAL HOLDINGS, INC.",PYPL,MISCELLANEOUS,2017-12-31,73.62,2018-03-31,75.87,2.2552534232451773,40774000000.0,0.52,24780000000.0,620000000.0,15994000000.0,1203000000.0
0001635650-18-000004,1635650,GREEN PLAINS PARTNERS LP,GPP,BASIC INDUSTRIES,2017-12-31,18.7,2018-03-31,17.4,1.0430144929792473,92268000.0,,155114000.0,16339000.0,,
0001635984-18-000004,1635984,"NATIONAL WESTERN LIFE GROUP, INC.",NWLI,FINANCE,2017-12-31,331.02,2018-03-31,304.88,1.0627326326607098,12225094000.0,,10392920000.0,39587000.0,1832174000.0,
0001636222-18-000015,1636222,WINGSTOP INC.,WING,CONSUMER SERVICES,2017-12-31,38.98,2018-03-31,47.23,1.3649907327248618,119836000.0,0.36,168088000.0,10497000.0,-48252000.0,29094000.0
0001637558-18-000006,1637558,CONSOL COAL RESOURCES LP,CCR,ENERGY,2017-12-31,15.65,2018-03-31,13.95,0.3746444199181748,494239000.0,,281083000.0,,,
0001637913-18-000004,1637913,MILACRON HOLDINGS CORP.,MCRN,TECHNOLOGY,2017-12-31,19.14,2018-03-31,20.14,1.2442678433387984,1858800000.0,0.05,1338100000.0,3300000.0,520700000.0,
0001638833-18-000004,1638833,"SURGERY PARTNERS, INC.",SGRY,HEALTH CARE,2017-12-31,12.1,2018-03-31,17.15,5.286252446399009,4622773000.0,-0.83,,-32176000.0,654731000.0,48319193.0
0001641991-18-000004,1641991,"SPX FLOW, INC.",FLOW,TECHNOLOGY,2017-12-31,47.55,2018-03-31,49.19,1.1630782450261363,2689000000.0,0.73,,30700000.0,942100000.0,
0001642081-18-000031,1642081,"ALLEGIANCE BANCSHARES, INC.",ABTX,FINANCE,2017-12-31,37.65,2018-03-31,39.15,1.3621388463111366,2860231000.0,0.24,2553366000.0,,306865000.0,
0001644440-18-000030,1644440,GCP APPLIED TECHNOLOGIES INC.,GCP,BASIC INDUSTRIES,2017-12-31,31.9,2018-03-31,29.05,1.5579967202757272,1703000000.0,-1.17,1211000000.0,-84200000.0,490200000.0,
0001647513-18-000005,1647513,NOBLE MIDSTREAM PARTNERS LP,NBLX,ENERGY,2017-12-31,50.0,2018-03-31,46.63,0.9649402056051946,829758000.0,,213528000.0,,,
0001650132-18-000025,1650132,"FOUR CORNERS PROPERTY TRUST, INC.",FCPT,CONSUMER SERVICES,2017-12-31,25.7,2018-03-31,23.09,1.1873586139404206,1068659000.0,0.3,546391000.0,,522268000.0,
0001650729-18-000005,1650729,"SITEONE LANDSCAPE SUPPLY, INC.",SITE,CONSUMER NON-DURABLES,2017-12-31,76.7,2018-03-31,77.04,1.1712566048261832,910700000.0,,697900000.0,,212800000.0,
0001650962-18-000028,1650962,"WELBILT, INC.",WBT,TECHNOLOGY,2017-12-31,23.51,2018-03-31,19.45,0.8891111490644613,1840400000.0,0.47,,,110400000.0,
0001651094-18-000014,1651094,"ELEVATE CREDIT, INC.",ELVT,FINANCE,2017-12-31,7.53,2018-03-31,7.08,2.411481222872628,687543000.0,-0.29,591387000.0,-12194000.0,96156000.0,41897080.0
0001651235-18-000045,1651235,"ACACIA COMMUNICATIONS, INC.",ACIA,TECHNOLOGY,2017-12-31,36.23,2018-03-31,38.46,0.6029092625321485,611250000.0,-0.52,109200000.0,-20364000.0,502050000.0,
0001652044-18-000007,1652044,ALPHABET INC.,GOOG,TECHNOLOGY,2017-12-31,1046.4,2018-03-31,1031.79,1.4247110571592274,197295000000.0,,44793000000.0,,152502000000.0,
0001652133-18-000009,1652133,OASIS MIDSTREAM PARTNERS LP,OMP,ENERGY,2017-12-31,17.44,2018-03-31,17.71,0.10699530847454693,709906000.0,,149886000.0,11112000.0,,
0001653653-18-000004,1653653,"RED ROCK RESORTS, INC.",RRR,CONSUMER SERVICES,2017-12-31,33.74,2018-03-31,29.28,2.0939975707239262,3619610000.0,0.43,2982319000.0,29509000.0,381825000.0,
0001654954-18-001360,1411685,"VISTAGEN THERAPEUTICS, INC.",VTGN,HEALTH CARE,2017-12-31,1.11,2018-03-31,0.93,-5.907556425100694,14242800.0,,3980000.0,-3004800.0,10262800.0,
0001654954-18-001935,1596961,"RUMBLEON, INC.",RMBL,TECHNOLOGY,2017-12-31,5.195,2018-03-31,4.14,0.6924736694368117,18152830.0,,3786838.0,,14365992.0,
0001654954-18-002152,1378624,"CELLULAR BIOMEDICINE GROUP, INC.",CBMG,HEALTH CARE,2017-12-31,11.25,2018-03-31,17.55,0.9151258382545892,61162296.0,-0.48,3859770.0,-6922585.0,57302526.0,
0001654954-18-002630,1506439,"SHARPSPRING, INC.",SHSP,TECHNOLOGY,2017-12-31,4.4,2018-03-31,6.37,1.0893362560636235,20463289.0,,1749915.0,,18713374.0,
0001654954-18-002634,1023364,"AUTOWEB, INC.",AUTO,TECHNOLOGY,2017-12-31,9.01,2018-03-31,2.98,0.5628065768313417,92913000.0,-5.22,25746000.0,-65840000.0,67167000.0,
0001654954-18-002638,1001316,"TG THERAPEUTICS, INC.",TGTX,HEALTH CARE,2017-12-31,8.2,2018-03-31,14.2,3.3763480365687477,97381536.0,,30388481.0,-30859767.0,,
0001654954-18-002715,1604191,"AZURRX BIOPHARMA, INC.",AZRX,HEALTH CARE,2017-12-31,3.637,2018-03-31,3.14,3.5497342907713643,5479668.0,,3819076.0,,1660592.0,
0001654954-18-002829,1681682,ENDRA LIFE SCIENCES INC.,NDRA,HEALTH CARE,2017-12-31,4.86,2018-03-31,2.6,0.5138723914175516,6123702.0,,848214.0,,5275488.0,
0001654954-18-002950,1680062,"ACM RESEARCH, INC.",ACMR,TECHNOLOGY,2017-12-31,5.25,2018-03-31,12.3,-2.0309373359966103,67891000.0,,28034000.0,,39857000.0,
0001654954-18-003317,738214,"AEMETIS, INC",AMTX,BASIC INDUSTRIES,2017-12-31,0.55,2018-03-31,1.7,-0.2881859789462741,94331000.0,,,,-78392000.0,
0001654954-18-003416,1569329,"YOUNGEVITY INTERNATIONAL, INC.",YGYI,CONSUMER SERVICES,2017-12-31,4.13,2018-03-31,4.15,1.7354543684086745,72389000.0,,64938000.0,,,
0001655020-18-000027,1655020,"EXTRACTION OIL & GAS, INC.",XOG,ENERGY,2017-12-31,14.31,2018-03-31,11.46,1.0556551333453803,3384669000.0,,1609521000.0,-30568000.0,1616765000.0,
0001655075-18-000003,1655075,"ARMSTRONG FLOORING, INC.",AFI,CONSUMER NON-DURABLES,2017-12-31,16.92,2018-03-31,13.57,1.0563646193211176,879500000.0,-0.8,329500000.0,,550000000.0,
0001656239-18-000022,1656239,"PINNACLE ENTERTAINMENT, INC.",PNK,CONSUMER SERVICES,2017-12-31,32.73,2018-03-31,30.15,1.3197643648977364,3950228000.0,0.4,4271199000.0,22400000.0,-330066000.0,
0001657853-18-000016,1657853,"HERTZ GLOBAL HOLDINGS, INC",HTZ,CONSUMER SERVICES,2017-12-31,22.1,2018-03-31,19.85,2.629890365207608,20058000000.0,7.42,18538000000.0,,1520000000.0,
0001658566-18-000008,1658566,"CENTENNIAL RESOURCE DEVELOPMENT, INC.",CDEV,ENERGY,2017-12-31,19.8,2018-03-31,18.35,1.2136571107861294,3616569000.0,,612597000.0,,2834225000.0,
0001659617-18-000027,1659617,"MOLECULIN BIOTECH, INC.",MBRX,HEALTH CARE,2017-12-31,1.86,2018-03-31,1.8,0.4303709891650037,19483000.0,,2365000.0,,17118000.0,
0001660690-18-000018,1660690,"VERSUM MATERIALS, INC.",VSM,BASIC INDUSTRIES,2017-12-31,37.85,2018-03-31,37.63,1.6141005559162844,1322100000.0,0.17,1262400000.0,18600000.0,22400000.0,108900000.0
0001662524-18-000007,1662524,"AKCEA THERAPEUTICS, INC.",AKCA,HEALTH CARE,2017-12-31,17.36,2018-03-31,25.61,1.3939521352826143,268804000.0,,89171000.0,-23360000.0,179633000.0,
0001666138-18-000028,1666138,ATKORE INTERNATIONAL GROUP INC.,ATKR,MISCELLANEOUS,2017-12-31,21.45,2018-03-31,19.85,0.8997651529198873,1172051000.0,0.43,783383000.0,27189000.0,388668000.0,63316000.0
0001666700-18-000009,1666700,DOWDUPONT INC.,DWDP,BASIC INDUSTRIES,2017-12-31,71.22,2018-03-31,63.71,0.8795902017354245,192164000000.0,,,-1263000000.0,100330000000.0,
0001667944-18-000005,1667944,"WCF BANCORP, INC.",WCFB,FINANCE,2017-12-31,9.52,2018-03-31,9.65,0.6569314647044056,132221145.0,,103791631.0,,28429514.0,
0001669162-18-000005,1669162,"KINSALE CAPITAL GROUP, INC.",KNSL,FINANCE,2017-12-31,45.0,2018-03-31,51.33,1.9545180176635433,667849000.0,0.28,429660000.0,5924000.0,238189000.0,
0001673985-18-000014,1673985,ADVANSIX INC.,ASIX,BASIC INDUSTRIES,2017-12-31,42.07,2018-03-31,34.78,2.404286286344995,1050274000.0,2.37,673949000.0,72366000.0,,
0001674335-18-000038,1674335,"JELD-WEN HOLDING, INC.",JELD,BASIC INDUSTRIES,2017-12-31,39.37,2018-03-31,30.62,1.8261132537260416,2862940000.0,-0.89,2070903000.0,-93690000.0,792037000.0,
0001679268-18-000010,1679268,"MAMMOTH ENERGY SERVICES, INC.",TUSK,ENERGY,2017-12-31,19.63,2018-03-31,32.06,3.862250397738943,867243000.0,,359447000.0,65915000.0,,44579000.0
0001680247-18-000021,1680247,PROPETRO HOLDING CORP.,PUMP,ENERGY,2017-12-31,20.16,2018-03-31,15.89,2.281117117294935,719032000.0,0.12,305780000.0,,413252000.0,83040000.0
0001683168-18-000424,1367083,"SONOMA PHARMACEUTICALS, INC.",SNOA,HEALTH CARE,2017-12-31,5.45,2018-03-31,3.68,-0.008137972431438469,18355000.0,-0.73,4099000.0,-3187000.0,14256000.0,4392000.0
0001683168-18-000705,790526,"RADNET, INC.",RDNT,HEALTH CARE,2017-12-31,10.1,2018-03-31,14.4,2.358732426262964,868979000.0,-0.15,799054000.0,-7276000.0,69925000.0,47237.0
0001683168-18-000831,1534525,"XENETIC BIOSCIENCES, INC.",XBIO,HEALTH CARE,2017-12-31,1.919,2018-03-31,2.15,4.289455327632297,19163643.0,,4862184.0,,14301459.0,
0001685715-18-000010,1685715,JAGGED PEAK ENERGY INC.,JAG,ENERGY,2017-12-31,15.78,2018-03-31,14.13,1.683791900503886,1103428000.0,,,,699345000.0,
0001687229-18-000018,1687229,INVITATION HOMES INC.,INVH,FINANCE,2017-12-31,23.57,2018-03-31,22.83,0.9123460376598618,18683638000.0,,10033763000.0,,8498085000.0,
0001688476-18-000011,1688476,"KEANE GROUP, INC.",FRAC,ENERGY,2017-12-31,19.01,2018-03-31,14.8,2.6293506135725075,1043116000.0,,530024000.0,43947000.0,513092000.0,
0001689796-18-000004,1689796,JBG SMITH PROPERTIES,JBGS,CONSUMER SERVICES,2017-12-31,34.73,2018-03-31,33.71,0.7388554453381257,6071807000.0,-0.15,2487864000.0,,2970608000.0,
0001690334-18-000023,1690334,SEACOR MARINE HOLDINGS INC.,SMHI,TRANSPORTATION,2017-12-31,11.7,2018-03-31,19.02,0.12255977845168554,1008504000.0,1.65,485338000.0,28961000.0,508191000.0,
0001691303-18-000010,1691303,"WARRIOR MET COAL, INC.",HCC,ENERGY,2017-12-31,25.15,2018-03-31,28.01,0.3664731889832009,993315000.0,,580292000.0,97156000.0,413023000.0,
0001692063-18-000056,1692063,"SCHNEIDER NATIONAL, INC.",SNDR,TRANSPORTATION,2017-12-31,28.56,2018-03-31,26.06,1.371358566091035,3330500000.0,1.6,,283900000.0,1890200000.0,
0001692427-18-000015,1692427,"NCS MULTISTAGE HOLDINGS, INC.",NCSM,ENERGY,2017-12-31,14.74,2018-03-31,15.0,3.3379968397645845,463913000.0,-0.08,94922000.0,-3343000.0,356847000.0,
0001692819-18-000018,1692819,VISTRA ENERGY CORP.,DYNC,PUBLIC UTILITIES,2017-12-31,79.22,2018-03-31,,-0.5844760532830402,14600000000.0,,8258000000.0,,6342000000.0,
0001694426-18-000036,1694426,"DELEK US HOLDINGS, INC.",DK,ENERGY,2017-12-31,34.94,2018-03-31,40.7,0.9598954061732128,5935200000.0,2.6,,211100000.0,1964200000.0,81338755.0
0001702780-18-000002,1702780,"ALTICE USA, INC.",ATUS,CONSUMER SERVICES,2017-12-31,21.23,2018-03-31,18.48,-0.5219465628070622,34775225000.0,,29048095000.0,2253832000.0,5494301000.0,
0001703644-18-000018,1703644,GRANITE POINT MORTGAGE TRUST INC.,GPMT,CONSUMER SERVICES,2017-12-31,17.74,2018-03-31,16.54,0.4482528508346433,2499130000.0,,1669509000.0,,828621000.0,
0001704720-18-000022,1704720,"CANNAE HOLDINGS, INC.",CNNE,CONSUMER SERVICES,2017-12-31,17.03,2018-03-31,18.86,1.104410971480314,1487200000.0,,334100000.0,,1059400000.0,
0001705110-18-000004,1705110,ANGI HOMESERVICES INC.,ANGI,CONSUMER SERVICES,2017-12-31,10.46,2018-03-31,13.58,0.8469600656529874,1467262000.0,-0.12,,,993346000.0,
0001705696-18-000015,1705696,VICI PROPERTIES INC.,VICI,CONSUMER SERVICES,2017-12-31,20.5,2018-03-31,18.32,0.20166543832393136,9739712000.0,0.19,4963348000.0,44537000.0,4691489000.0,227829000.0
0001708035-18-000005,1708035,PQ GROUP HOLDINGS INC.,PQG,BASIC INDUSTRIES,2017-12-31,16.45,2018-03-31,13.97,0.9783737439454468,4415455000.0,0.49,2783536000.0,65011000.0,1628000000.0,133138140.0
0001708301-18-000014,1708301,BP MIDSTREAM PARTNERS LP,BPMP,ENERGY,2017-12-31,20.57,2018-03-31,17.84,-0.2526477063027943,605658000.0,,24803000.0,21775000.0,,
0001708405-18-000019,1708405,TREMONT MORTGAGE TRUST,TRMT,,2017-12-31,14.69,2018-03-31,13.14,-0.03918943275052217,61925000.0,,1055000.0,-1058000.0,60870000.0,
0001710155-18-000012,1710155,"NATIONAL VISION HOLDINGS, INC.",EYE,HEALTH CARE,2017-12-31,40.61,2018-03-31,32.31,0.7228058116094624,1583791000.0,0.41,,28700000.0,659588000.0,70454000.0
0000004127-18-000021,4127,"SKYWORKS SOLUTIONS, INC.",SWKS,TECHNOLOGY,2018-03-31,100.26,2018-06-30,96.65,1.2952135034049397,4745100000.0,1.51,674900000.0,276000000.0,4070200000.0,182500000.0
0000004281-18-000060,4281,ARCONIC INC.,ARNC,CAPITAL GOODS,2018-03-31,23.04,2018-06-30,17.01,1.1723901028057726,18219000000.0,0.3,12937000000.0,,5268000000.0,482000000.0
0000005513-18-000049,5513,UNUM GROUP,UNM,FINANCE,2018-03-31,47.61,2018-06-30,36.99,1.2011701722744812,63012300000.0,1.23,53512800000.0,273500000.0,9499500000.0,221894000.0
0000007039-18-000017,7039,TRECORA RESOURCES,TREC,ENERGY,2018-03-31,13.6,2018-06-30,14.85,0.653307064676203,335126000.0,0.1,147341000.0,2352000.0,187496000.0,24343000.0
0000007789-18-000023,7789,ASSOCIATED BANC-CORP,ASB,FINANCE,2018-03-31,24.85,2018-06-30,27.3,0.9560916388949364,33366505000.0,0.41,29653806000.0,69456000.0,3712699000.0,163520000.0
0000014846-18-000026,14846,BRT APARTMENTS CORP.,BRT,CONSUMER SERVICES,2018-03-31,11.75,2018-06-30,12.75,0.3099280733242856,1088631000.0,1.77,797255000.0,25222000.0,195139000.0,14242076.0
0000029989-18-000007,29989,OMNICOM GROUP INC.,OMC,TECHNOLOGY,2018-03-31,72.67,2018-06-30,76.27,0.4823613510239749,23513100000.0,1.15,,264100000.0,2626400000.0,230200000.0
0000034067-18-000014,34067,DMC GLOBAL INC.,BOOM,CAPITAL GOODS,2018-03-31,26.75,2018-06-30,44.9,0.6794726907148871,198419000.0,0.26,87062000.0,3920000.0,111357000.0,14449915.0
0000034903-18-000016,34903,FEDERAL REALTY INVESTMENT TRUST,FRT,CONSUMER SERVICES,2018-03-31,116.11,2018-06-30,126.55,0.4601499443780741,6293625000.0,0.81,3778974000.0,61247000.0,2251627000.0,72905000.0
0000036047-18-000051,36047,"CORELOGIC, INC.",CLGX,TECHNOLOGY,2018-03-31,45.23,2018-06-30,51.9,0.7252335894283642,4067179000.0,0.35,3059170000.0,28287000.0,1008009000.0,81254000.0
0000039263-18-000023,39263,"CULLEN/FROST BANKERS, INC.",CFR,FINANCE,2018-03-31,106.07,2018-06-30,108.24,0.9400352579563199,31459232000.0,1.63,28215802000.0,106480000.0,3243430000.0,63649198.0
0000040729-18-000061,40729,ALLY FINANCIAL INC.,ALLY,FINANCE,2018-03-31,27.15,2018-06-30,26.27,0.9927555562944812,170021000000.0,0.57,156939000000.0,250000000.0,13082000000.0,436213000.0
0000040888-18-000018,40888,"AEROJET ROCKETDYNE HOLDINGS, INC.",AJRD,CAPITAL GOODS,2018-03-31,27.97,2018-06-30,29.49,1.083346512443778,2385900000.0,0.19,2216700000.0,14000000.0,169200000.0,73700000.0
0000049754-18-000009,49754,"DINE BRANDS GLOBAL, INC.",DIN,CONSUMER SERVICES,2018-03-31,65.58,2018-06-30,74.8,0.4048402781200805,1651046000.0,0.93,1867932000.0,17073000.0,-216886000.0,17703000.0
0000050104-18-000103,50104,ANDEAVOR,ANDV,ENERGY,2018-03-31,100.56,2018-06-30,131.18,1.0076279432019404,28841000000.0,1.13,15688000000.0,172000000.0,9632000000.0,152900000.0
0000054480-18-000135,54480,KANSAS CITY SOUTHERN,KSU,TRANSPORTATION,2018-03-31,109.85,2018-06-30,105.96,0.9230754757031312,9128100000.0,1.41,4196700000.0,144500000.0,4614500000.0,102574000.0
0000062709-18-000016,62709,"MARSH & MCLENNAN COMPANIES, INC.",MMC,FINANCE,2018-03-31,82.59,2018-06-30,81.97,0.7631076427129478,21379000000.0,1.36,,690000000.0,,508000000.0
0000064040-18-000125,64040,S&P GLOBAL INC.,SPGI,FINANCE,2018-03-31,191.06,2018-06-30,203.89,1.277101191289653,8497000000.0,1.94,7079000000.0,491000000.0,7000000.0,252400000.0
0000068505-18-000017,68505,"MOTOROLA SOLUTIONS, INC.",MSI,TECHNOLOGY,2018-03-31,105.3,2018-06-30,116.37,0.6054181416012344,9051000000.0,0.73,,117000000.0,-1554000000.0,161400000.0
0000072741-18-000042,72741,EVERSOURCE ENERGY,ES,PUBLIC UTILITIES,2018-03-31,58.92,2018-06-30,58.61,0.4191758867374007,37039983000.0,,,271426000.0,11183714000.0,317397052.0
0000073887-18-000019,73887,BRISTOW GROUP INC,BRS,TRANSPORTATION,2018-03-31,13.0,2018-06-30,14.11,1.0687032447185507,3165002000.0,-2.84,,-100901000.0,1175840000.0,
0000074208-18-000051,74208,"UDR, INC.",UDR,CONSUMER SERVICES,2018-03-31,35.62,2018-06-30,37.54,0.5395834498827001,7709048000.0,0.3,3947150000.0,81756000.0,2877460000.0,267546000.0
0000077281-18-000041,77281,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST,PEI,CONSUMER SERVICES,2018-03-31,9.65,2018-06-30,10.99,0.7012383576273735,2516845000.0,,1776081000.0,-3318000.0,605402000.0,69601000.0
0000077776-18-000014,77776,PHH CORP,PHH,FINANCE,2018-03-31,10.46,2018-06-30,10.86,0.3325591224547023,1513000000.0,,990000000.0,,523000000.0,
0000077877-18-000023,77877,"PDC ENERGY, INC.",PDCE,ENERGY,2018-03-31,49.03,2018-06-30,60.45,1.2893277355040698,4522157000.0,-0.2,2024783000.0,-13139000.0,2497374000.0,65957000.0
0000079282-18-000020,79282,"BROWN & BROWN, INC.",BRO,FINANCE,2018-03-31,25.44,2018-06-30,27.73,0.7301681595114865,5615083000.0,0.33,,90828000.0,2770593000.0,270172000.0
0000086521-18-000041,1032208,SEMPRA ENERGY,SRE,PUBLIC UTILITIES,2018-03-31,111.22,2018-06-30,116.11,0.3006293146417373,60485000000.0,1.34,,347000000.0,15844000000.0,257932000.0
0000093556-18-000016,93556,"STANLEY BLACK & DECKER, INC.",SWJ,CAPITAL GOODS,2018-03-31,25.18,2018-06-30,25.43,-0.03425872010889498,19683200000.0,1.13,,170600000.0,8439200000.0,150612000.0
0000096869-18-000009,96869,TEJON RANCH CO,TRC,FINANCE,2018-03-31,23.11,2018-06-30,24.3,0.6115613072439742,520609000.0,0.06,91402000.0,1457000.0,400641000.0,25912819.0
0000104894-18-000041,104894,WASHINGTON REAL ESTATE INVESTMENT TRUST,WRE,,2018-03-31,27.3,2018-06-30,30.33,0.5299173074612642,2518295000.0,0.04,1437531000.0,3299000.0,1080402000.0,78483000.0
0000107815-18-000185,783325,"WEC ENERGY GROUP, INC.",WEC,PUBLIC UTILITIES,2018-03-31,62.7,2018-06-30,64.65,0.320611646010758,31785600000.0,,,,,315500000.0
0000108312-18-000011,108312,"WOODWARD, INC.",WWD,ENERGY,2018-03-31,71.66,2018-06-30,76.86,0.1626450970998365,2785751000.0,0.63,1328841000.0,38489000.0,1456910000.0,61401000.0
0000109177-18-000023,109177,"HRG GROUP, INC.",HRG,MISCELLANEOUS,2018-03-31,16.49,2018-06-30,13.09,0.8396138855329399,8240300000.0,-0.18,6896600000.0,-37100000.0,691600000.0,201646000.0
0000200406-18-000019,200406,JOHNSON & JOHNSON,JNJ,HEALTH CARE,2018-03-31,128.15,2018-06-30,121.34,0.9162911361525616,156625000000.0,1.63,93370000000.0,4367000000.0,,2682200000.0
0000215466-18-000085,215466,"COEUR MINING, INC.",CDE,BASIC INDUSTRIES,2018-03-31,8.0,2018-06-30,7.6,0.5536826281077857,1661935000.0,0.006999999999999999,,1241000.0,814311000.0,184367000.0
0000320017-18-000038,320017,"CALADRIUS BIOSCIENCES, INC.",CLBS,HEALTH CARE,2018-03-31,5.84,2018-06-30,6.47,0.4822987945311178,56716514.0,,11400893.0,,45588219.0,
0000350698-18-000090,350698,"AUTONATION, INC.",AN,CONSUMER DURABLES,2018-03-31,46.78,2018-06-30,48.58,0.9331939573767724,10220300000.0,1.02,,93700000.0,2471900000.0,92100000.0
0000351569-18-000007,351569,AMERIS BANCORP,ABCB,FINANCE,2018-03-31,52.9,2018-06-30,53.35,0.9667481898655588,8022828000.0,0.7,7153884000.0,26660000.0,868944000.0,37967000.0
0000353020-18-000048,353020,AEGION CORP,AEGN,BASIC INDUSTRIES,2018-03-31,22.91,2018-06-30,25.75,0.7917660728399989,1064545000.0,-0.06,569494000.0,-2069000.0,483595000.0,32483963.0
0000704415-18-000016,704415,"TIVITY HEALTH, INC.",TVTY,HEALTH CARE,2018-03-31,39.65,2018-06-30,35.2,0.6251412176721192,692527000.0,0.54,,21336000.0,294575000.0,39783000.0
0000712515-18-000024,712515,ELECTRONIC ARTS INC.,EA,TECHNOLOGY,2018-03-31,121.24,2018-06-30,141.02,1.0911869441868736,8584000000.0,1.98,3989000000.0,607000000.0,4595000000.0,
0000714310-18-000143,714310,VALLEY NATIONAL BANCORP,VLY,FINANCE,2018-03-31,12.46,2018-06-30,12.16,0.9273472371874684,29464357000.0,0.12,26219354000.0,41965000.0,3245003000.0,330727416.0
